"Agriculture, forestry, and fishing, value added (current US$)",DMA,94162962.962963,NA
"Agriculture, forestry, and fishing, value added (current US$)",GRD,59933333.3333333,NA
"Agriculture, forestry, and fishing, value added (current US$)",KNA,12248148.1481481,NA
"Agriculture, forestry, and fishing, value added (current US$)",LCA,29817243.2782102,NA
"Agriculture, forestry, and fishing, value added (current US$)",VCT,62518842.2127715,NA
"Employment to population ratio, 15+, female (%) (national estimate)",LCA,50.2200012207031,NA
"Employment to population ratio, 15+, total (%) (national estimate)",LCA,55.1399993896484,NA
Fixed broadband subscriptions (per 100 people),VCT,26.7147184,NA
"Foreign direct investment, net inflows (% of GDP)",ATG,7.09159809471328,NA
"Foreign direct investment, net inflows (% of GDP)",DMA,7.93600144180995,NA
"Foreign direct investment, net inflows (% of GDP)",GRD,12.8451324604035,NA
"Foreign direct investment, net inflows (% of GDP)",KNA,4.64774412253559,NA
"Foreign direct investment, net inflows (% of GDP)",LCA,2.76220060155967,NA
"Foreign direct investment, net inflows (% of GDP)",VCT,7.22166053564706,NA
"Foreign direct investment, net inflows (BoP, current US$)",ATG,104326338.133796,NA
"Foreign direct investment, net inflows (BoP, current US$)",DMA,43979850.3606141,NA
"Foreign direct investment, net inflows (BoP, current US$)",GRD,144226098.756704,NA
"Foreign direct investment, net inflows (BoP, current US$)",KNA,40009674.9321696,NA
"Foreign direct investment, net inflows (BoP, current US$)",LCA,46716412.54964,NA
"Foreign direct investment, net inflows (BoP, current US$)",VCT,65296918.0337578,NA
GDP growth (annual %),ATG,5.2708488395119,NA
GDP growth (annual %),DMA,6.68192571791273,NA
GDP growth (annual %),GRD,4.68794388997816,NA
GDP growth (annual %),KNA,-0.879622643346366,NA
GDP growth (annual %),LCA,12.2298622129514,NA
GDP growth (annual %),VCT,1.35211425548162,NA
"GDP per capita, PPP (constant 2017 international $)",ATG,19124.4301561239,NA
"GDP per capita, PPP (constant 2017 international $)",DMA,10878.0369756066,NA
"GDP per capita, PPP (constant 2017 international $)",GRD,13688.2558016096,NA
"GDP per capita, PPP (constant 2017 international $)",KNA,26485.8172352357,NA
"GDP per capita, PPP (constant 2017 international $)",LCA,13045.9553824087,NA
"GDP per capita, PPP (constant 2017 international $)",VCT,13695.0392209813,NA
GDP per person employed (constant 2017 PPP $),LCA,28222.6160879184,NA
GDP per person employed (constant 2017 PPP $),VCT,35233.6653762589,NA
"Government expenditure on education, total (% of GDP)",ATG,3.8362500667572,NA
"Government expenditure on education, total (% of GDP)",DMA,5.46584510803223,NA
